ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2898670,2,2020-07-11 11:10:11,2020-07-11 12:24:38,34.213093,-80.421768,34.213093,-80.421768,0.0,Accident on I-20 Eastbound at Exit 108 SC-31.,nan,State Highway 31,R,Camden,Lee,SC,29020,US,US/Eastern,KCDN,2020-07-11 11:15:00,86.0,86.0,58.0,29.55,10.0,NNE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898671,2,2017-06-21 07:32:59,2017-06-21 08:32:49,29.737869,-95.391182,29.737869,-95.391182,0.0,Accident on Montrose Blvd at Sul Ross St.,1000.0,Sul Ross St,R,Houston,Harris,TX,77006-4906,US,US/Central,KMCJ,2017-06-21 07:35:00,77.0,nan,74.0,29.74,10.0,North,11.5,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898672,2,2017-01-30 07:47:03,2017-01-30 13:47:03,39.25727,-76.67603000000001,39.24779,-76.68482,0.8059999999999999,At I-695/Exit 49 - Accident.,nan,I-95 S,R,Halethorpe,Baltimore County,MD,21227,US,US/Eastern,KBWI,2017-01-30 07:54:00,32.0,27.5,64.0,29.81,10.0,NW,4.6,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898673,4,2016-10-24 08:35:24,2016-10-24 14:35:24,34.188179999999996,-97.16578,34.197389,-97.1638,0.6459999999999999,Closed between 12th St/Exit 32 and OK-142/Exit 33 - Road closed due to accident.,nan,I-35 N,R,Ardmore,Carter,OK,73401,US,US/Central,K1F0,2016-10-24 08:35:00,59.0,nan,88.0,30.24,10.0,SSE,3.5,nan,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898674,3,2019-09-24 18:13:21,2019-09-24 18:43:06,37.786602,-122.195793,nan,nan,0.0,Accident on I-580 Eastbound at Exit 25A High St.,nan,I-580 E,R,Oakland,Alameda,CA,94619,US,US/Pacific,KOAK,2019-09-24 17:53:00,87.0,87.0,24.0,29.85,10.0,WNW,6.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898675,2,2017-10-25 17:07:54,2017-10-25 17:37:39,33.001923,-80.636871,33.001923,-80.636871,0.0,Accident on US-15 Jefferies Hwy at Pleasant Grove Rd.,7398.0,Jefferies Hwy,R,Walterboro,Colleton,SC,29488-7738,US,US/Eastern,KRBW,2017-10-25 17:15:00,62.6,nan,39.0,29.84,10.0,West,10.4,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898676,2,2019-08-05 12:07:52,2019-08-05 14:24:23,35.580341,-97.691742,35.580341,-97.691742,0.0,Accident on Morgan Rd at Hefner Rd.,11118.0,N Morgan Rd,R,Yukon,Canadian,OK,73099-8757,US,US/Central,KRCE,2019-08-05 12:15:00,90.0,90.0,46.0,28.58,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898677,2,2020-11-03 12:35:00,2020-11-04 03:24:29,38.893456,-77.42914499999999,38.893628,-77.431513,0.128,Stationary traffic on US-50 W from Metrotech Dr to Vernon St due to accident.,13952.0, Lee Jackson Memorial Hwy,R,Chantilly,Fairfax County,VA,20151-3202,US,US/Eastern,KIAD,2020-11-03 12:52:00,61.0,61.0,27.0,29.79,10.0,WNW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898678,2,2018-09-06 05:57:58,2018-09-06 09:57:58,45.484509,-122.5659,45.4917,-122.56558000000001,0.49700000000000005,At US-26/Powell Blvd/Exit 19 - Accident.,nan,E Portland Fwy N,R,Portland,Multnomah,OR,97266,US,US/Pacific,KPDX,2018-09-06 05:53:00,59.0,nan,72.0,30.03,10.0,Calm,nan,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2898679,2,2019-09-06 00:55:00,2019-09-06 03:59:12,37.380549,-121.95845700000001,37.380549,-121.95845700000001,0.0,At Montague Expy/San Tomas Expy - Accident.,nan,Bayshore Fwy N,R,Santa Clara,Santa Clara,CA,95054,US,US/Pacific,KSJC,2019-09-06 00:53:00,63.0,63.0,84.0,29.99,10.0,N,6.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2898680,2,2018-10-31 06:30:38,2018-10-31 07:00:15,45.204975,-93.389771,nan,nan,1.25999999046,Accident on US-169 Eastbound from Fairoak Ave to MN-47.,nan,US-10 E,R,Anoka,Anoka,MN,55303,US,US/Central,KANE,2018-10-31 06:45:00,37.4,nan,87.0,29.92,10.0,Calm,nan,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2898681,2,2020-12-23 13:26:00.000000000,2020-12-24 04:12:30.000000000,44.859733,-92.996413,44.766538,-92.859216,9.311,Slow traffic on US-10 E - US-61 S from I-494 (US-61/US-10) to US-10 &amp; US-61 Junction (US-61/US-10) due to accident.,nan,US-10 W,R,Newport,Washington,MN,55055,US,US/Central,KSGS,2020-12-23 13:35:00,33.0,22.0,98.0,28.32,1.0,N,16.0,0.02,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898682,2,2020-01-27 17:31:30,2020-01-27 18:04:00,33.9782,-117.33774,33.97848,-117.33803,0.026000000000000002,At Blaine St/3rd St - Accident.,nan,CA-60 W,R,Riverside,Riverside,CA,92507,US,US/Pacific,KRAL,2020-01-27 17:53:00,63.0,63.0,35.0,29.3,10.0,WSW,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2898683,2,2018-07-03 10:27:18,2018-07-03 11:27:08,29.721918,-95.583443,29.721918,-95.583443,0.0,Accident on Silver Shire Ln at Westpark Dr.,nan,Silver Shire Ln,R,Houston,Harris,TX,77082,US,US/Central,KSGR,2018-07-03 10:53:00,87.1,nan,69.0,30.0,10.0,West,6.9,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898684,2,2018-01-03 10:05:55,2018-01-03 11:05:44,32.187145,-110.956291,32.187145,-110.956291,0.0,Accident on Tucson Marketplace Blvd at Park Ave.,3261.0,S Park Ave,R,Tucson,Pima,AZ,85713,US,US/Mountain,KTUS,2018-01-03 09:53:00,64.0,nan,13.0,30.12,10.0,ESE,21.9,nan,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2898685,2,2020-09-13 14:07:00,2020-09-13 15:32:55,30.417462,-91.101969,30.416832,-91.095029,0.41600000000000004,Incident on E I-12 EB near ESSEN LN Drive with caution.,nan,I-12 E,R,Baton Rouge,East Baton Rouge,LA,70809,US,US/Central,KBTR,2020-09-13 13:53:00,92.0,92.0,50.0,29.82,10.0,NE,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898686,2,2020-09-28 04:17:05,2020-09-29 03:45:00,39.489701000000004,-80.084978,39.474251,-80.117238,2.025,Incident on I-79 SB near MM 137 Drive with caution.,nan,I-79 S,R,Fairmont,Marion,WV,26554,US,US/Eastern,KCKB,2020-09-28 03:53:00,60.0,60.0,90.0,28.55,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2898687,3,2017-12-19 10:59:58,2017-12-19 11:44:10,30.427137,-91.16861,30.427137,-91.16861,0.0,Accident on I-10 Eastbound at Exit 156B Dalrymple Dr.,nan,I-10 W,R,Baton Rouge,East Baton Rouge,LA,70802,US,US/Central,KBTR,2017-12-19 10:53:00,66.9,nan,97.0,30.21,1.0,Variable,3.5,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898688,2,2018-06-15 13:03:01,2018-06-15 19:03:01,47.35687,-122.24483000000001,47.35041,-122.24488999999998,0.446,At 277th St - Accident. Right lane blocked.,nan,WA-167 S,R,Kent,King,WA,98032,US,US/Pacific,KSEA,2018-06-15 12:53:00,68.0,nan,49.0,30.0,10.0,NNE,9.2,nan,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Night
A-2898689,4,2018-10-24 19:38:58,2018-10-24 20:08:38,30.698970000000003,-85.56306,30.689402,-85.566797,0.6970000000000001,Closed at Finch Cir - Road closed due to accident.,2491.0, Highway 77,R,Chipley,Washington,FL,32428-5769,US,US/Central,KVSH,2018-10-24 19:53:00,72.0,72.0,68.0,30.02,10.0,E,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2898690,2,2017-11-27 07:35:03,2017-11-27 08:04:39,47.572575,-122.361092,47.572575,-122.361092,0.0,Accident on Chelan Ave at Marginal Way.,3599.0,Chelan Ave SW,L,Seattle,King,WA,98106-1025,US,US/Pacific,KBFI,2017-11-27 07:53:00,43.0,40.3,89.0,30.03,10.0,East,4.6,nan,Mostly Cloudy,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-2898691,2,2016-07-14 17:37:39,2016-07-14 23:37:39,43.01417,-83.62786,43.0138,-83.63956,0.5920000000000001,At Center Rd/Exit 139 - Accident.,nan,I-69 W,R,Burton,Genesee,MI,48509,US,US/Eastern,KFNT,2016-07-14 17:53:00,88.0,nan,32.0,29.77,10.0,West,20.7,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898692,3,2020-06-06 12:21:30,2020-06-06 13:06:30,47.55175,-122.31666000000001,47.55175,-122.31666000000001,0.0,Ramp to I-5 Northbound - Accident. Left lane blocked.,nan,I-5 N,R,Seattle,King,WA,98108,US,US/Pacific,KBFI,2020-06-06 11:53:00,61.0,61.0,56.0,29.76,10.0,SW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Night
A-2898693,3,2020-01-24 08:06:55,2020-01-24 08:36:17,33.833408,-84.333267,33.833408,-84.333267,0.0,2 right lane blocked due to accident on I-85 Southbound at Druid Hills Rd.,nan,GA-403 S,R,Atlanta,DeKalb,GA,30329,US,US/Eastern,KPDK,2020-01-24 08:02:00,41.0,41.0,96.0,28.93,2.0,ENE,3.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898694,2,2018-03-19 13:54:57,2018-03-19 14:39:44,37.547470000000004,-77.460922,37.547470000000004,-77.460922,0.0,Accident on VA-147 Main St at Lombardy St.,2.0,S Lombardy St,R,Richmond,Richmond City,VA,23220-5315,US,US/Eastern,KRIC,2018-03-19 13:54:00,59.0,nan,33.0,29.87,10.0,Variable,4.6,nan,Overcast,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2898695,4,2019-04-29 18:31:58,2019-04-29 19:00:43,38.588006,-77.305932,38.585097999999995,-77.308114,0.233,Closed at US-1/J Davis Hwy/N Fraley Blvd - Road closed due to accident.,nan,River Ridge Blvd,R,Dumfries,Prince William,VA,22026,US,US/Eastern,KNYG,2019-04-29 18:56:00,59.0,59.0,72.0,30.26,10.0,SE,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2898696,2,2019-02-24 12:24:02,2019-02-24 16:24:02,43.661924,-123.34946000000001,43.661608,-123.34036200000001,0.455,At OR-99/CR-389/W B Ave/N Cedar St - Accident.,1720.0, State Highway 38,L,Drain,Douglas,OR,97435,US,US/Pacific,KRBG,2019-02-24 12:21:00,39.9,36.7,93.0,29.96,2.0,South,4.6,0.11,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898697,4,2019-09-02 20:53:33,2019-09-02 21:21:49,39.193248,-108.812849,40.08789,-108.77702,61.843,Closed between M Rd and CO-64/E Main St - Road closed due to accident.,1300.0, M Rd,L,Loma,Mesa,CO,81524-9705,US,US/Mountain,KGJT,2019-09-02 20:53:00,83.0,83.0,13.0,25.14,10.0,NNE,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day
A-2898698,3,2016-06-28 02:27:09,2016-06-28 03:27:09,33.930939,-118.178909,33.930939,-118.178909,0.0,Middle lane blocked due to accident on I-710 Southbound at Exits 12 12A 12B Wright Rd.,nan,Long Beach Fwy S,R,Lynwood,Los Angeles,CA,90262,US,US/Pacific,KHHR,2016-06-28 02:18:00,68.0,nan,87.0,29.93,8.0,Calm,nan,nan,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2898699,2,2020-04-13 09:23:29,2020-04-13 09:38:29,39.01585,-77.0079,39.01585,-77.0079,0.0,At MD-193/University Blvd/Exit 29 - Accident. Hard shoulder blocked.,nan,Capital Beltway E,R,Silver Spring,Montgomery,MD,20901,US,US/Eastern,KCGS,2020-04-13 09:26:00,64.0,64.0,93.0,29.48,10.0,SSE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898700,4,2016-11-07 12:52:46,2016-11-07 18:52:46,39.252477,-86.65408000000001,39.266282000000004,-86.665137,1.122,Closed at Bloomington - Road closed due to accident.,8412.0, W Flatwoods Rd,R,Gosport,Owen,IN,47433-9510,US,US/Eastern,KBMG,2016-11-07 12:53:00,66.0,nan,40.0,30.32,10.0,Calm,nan,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898701,3,2019-12-12 07:11:36,2019-12-12 07:41:00,42.964591999999996,-78.767624,42.964591999999996,-78.767624,0.0,Center lane blocked due to accident on I-290 Eastbound at Exit 7 / NY-5 Main St.,nan,I-290 E,R,Buffalo,Erie,NY,14226,US,US/Eastern,KBUF,2019-12-12 06:54:00,14.0,6.0,77.0,29.8,10.0,ESE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2898702,2,2016-12-23 20:50:59,2016-12-23 21:20:42,32.720356,-96.83028399999999,nan,nan,0.01,Accident on TX-354 Zang Blvd at Illinois Ave.,nan,W Illinois Ave,R,Dallas,Dallas,TX,75224,US,US/Central,KRBD,2016-12-23 20:53:00,53.1,nan,100.0,30.04,0.2,Calm,nan,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2898703,3,2017-03-18 20:56:34,2017-03-18 21:41:21,29.497003999999997,-82.294739,nan,nan,0.01,Accident on I-75 Southbound at Exit 374 County Hwy-234.,nan,I-75 N,R,Micanopy,Alachua,FL,32667,US,US/Eastern,KGNV,2017-03-18 20:53:00,64.0,nan,56.0,30.18,10.0,WSW,15.0,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2898704,2,2020-10-09 21:20:09,2020-10-10 00:15:48,40.563462,-74.323389,40.553096999999994,-74.317545,0.779,Crash on Garden State Parkway southbound South of Exit 131 - Wood Avenue South (Woodbridge Twp) All lanes open,nan,Garden State Pkwy S,R,Iselin,Middlesex,NJ,08830,US,US/Eastern,KLDJ,2020-10-09 21:15:00,63.0,63.0,47.0,30.11,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2898705,2,2020-04-02 07:04:46,2020-04-02 09:17:16,40.707648999999996,-74.197266,40.707648999999996,-74.197266,0.0,Lane blocked due to accident on US-22 Westbound at Victoria St.,nan,Meeker Ave,R,Newark,Essex,NJ,07114,US,US/Eastern,KEWR,2020-04-02 06:51:00,39.0,31.0,57.0,29.75,10.0,NW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898706,2,2020-02-28 15:01:00,2020-02-28 15:53:33,37.70013,-121.77901000000001,37.70015,-121.77882,0.01,At Livermore Ave - Accident.,nan,I-580 W,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2020-02-28 14:53:00,78.0,78.0,21.0,29.62,10.0,S,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898707,2,2019-03-09 01:05:51,2019-03-09 05:05:51,45.511393,-123.61453300000001,45.510408,-123.61383799999999,0.076,At US-101/OR Coast Hwy/Pacific Ave/1st St - Accident.,30479.0, Wilson River Hwy,R,Tillamook,Tillamook,OR,97141,US,US/Pacific,KS47,2019-03-09 00:55:00,32.0,32.0,100.0,29.95,0.25,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2898708,2,2018-09-20 08:45:04,2018-09-20 09:14:46,35.347115,-80.85681899999999,35.347115,-80.85681899999999,0.0,Accident on NC-24 W.T. Harris Blvd at Northlake Centre Pkwy .,nan,W W.T. Harris Blvd,R,Charlotte,Mecklenburg,NC,28216,US,US/Eastern,KCLT,2018-09-20 08:52:00,78.1,nan,79.0,30.14,9.0,NNW,4.6,nan,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2898709,2,2020-11-14 18:50:00,2020-11-14 21:30:30,32.792962,-96.792393,32.821826,-96.78572199999999,2.032,Stationary traffic on US-75 N from Bryan St/Live Oak St/Exit 284-285 (US-75) to Knox St/Henderson Ave/Exit 2 (US-75) due to accident.,nan,US-75 N,R,Dallas,Dallas,TX,75204,US,US/Central,KDAL,2020-11-14 18:53:00,79.0,79.0,60.0,29.24,10.0,S,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2898710,2,2020-03-13 06:48:10,2020-03-13 09:11:42,37.481730999999996,-77.462982,37.481730999999996,-77.462982,0.0,Accident on Terminal Ave at VA-161 Belt Blvd.,2797.0,Belt Blvd,L,Richmond,Richmond City,VA,23234-1509,US,US/Eastern,KFCI,2020-03-13 06:44:00,63.0,63.0,94.0,29.61,10.0,SSW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2898711,2,2016-11-29 12:25:13,2016-11-29 18:25:13,35.038616,-82.668749,35.037946000000005,-82.672195,0.2,At Saluda Rd - Accident.,4452.0, Highway 11,L,Pickens,Pickens,SC,29671-9501,US,US/Eastern,KLQK,2016-11-29 12:35:00,66.6,nan,82.0,29.88,10.0,SW,8.1,nan,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898712,2,2017-06-15 10:42:07,2017-06-15 11:26:31,34.303688,-118.47863799999999,34.303688,-118.47863799999999,0.0,Accident on Encinitas Ave near Roxford St.,12883.0,Encinitas Ave,L,Sylmar,Los Angeles,CA,91342-3518,US,US/Pacific,KWHP,2017-06-15 10:55:00,82.4,nan,28.0,29.96,10.0,SE,5.8,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2898713,2,2017-01-24 17:13:59,2017-01-24 17:43:53,40.129115999999996,-75.37217700000001,nan,nan,0.01,Accident on Main St at Whitehall Rd.,7.0,N Whitehall Rd,L,Norristown,Montgomery,PA,19403-3215,US,US/Eastern,KLOM,2017-01-24 17:15:00,39.2,32.5,75.0,29.45,10.0,NW,10.4,nan,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2898714,2,2019-09-03 18:33:01,2019-09-03 19:32:22,33.668442,-112.180481,33.668442,-112.180481,0.0,Accident on 59th Ave at AZ-101-LOOP Exit 19.,nan,AZ-101 Loop W,R,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,2019-09-03 18:53:00,106.0,106.0,19.0,28.13,10.0,SW,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898715,2,2017-11-11 12:21:00,2017-11-11 12:50:41,35.440998,-119.08389299999999,35.440998,-119.08389299999999,0.0,Right lane blocked due to accident on CA-99 Southbound at Exit 31 7th Standard Rd.,nan,CA-99 S,R,Bakersfield,Kern,CA,93308,US,US/Pacific,KBFL,2017-11-11 11:54:00,62.1,nan,67.0,30.06,10.0,West,6.9,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898716,2,2020-11-20 14:34:00,2020-11-20 17:52:29,37.38309,-120.70921000000001,37.383811,-120.71023799999999,0.075,NB JSO HAMMATT. VEH REAR ENDED RPS SEMI TRK,nan,CA-99 N,R,Livingston,Merced,CA,95334,US,US/Pacific,KMER,2020-11-20 14:45:00,61.0,61.0,55.0,29.99,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898717,1,2020-05-24 15:21:10,2020-05-24 16:11:08,26.876620000000003,-80.12443,26.876620000000003,-80.12443,0.0,At Donald Ross Rd/Exit 83 - Earlier accident.,nan,I-95 N,R,Palm Beach Gardens,Palm Beach,FL,33418,US,US/Eastern,KPBI,2020-05-24 14:53:00,77.0,77.0,90.0,29.98,8.0,E,5.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898718,2,2020-01-13 08:22:43,2020-01-13 09:22:31,35.020512,-89.891296,35.020512,-89.891296,0.0,Accident on TN-175 Shelby Dr at Tuggle Rd.,5152.0,E Shelby Dr,L,Memphis,Shelby,TN,38118-7503,US,US/Central,KMEM,2020-01-13 07:54:00,39.0,36.0,96.0,29.95,8.0,NE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2898719,3,2019-10-17 12:21:31,2019-10-17 12:50:31,33.792721,-84.392494,33.792721,-84.392494,0.0,Lane blocked and right hand shoulder blocked due to accident on I-85 Southbound at Exits 84 85 17th St.,nan,GA-403 S,R,Atlanta,Fulton,GA,30309,US,US/Eastern,KFTY,2019-10-17 11:53:00,56.0,56.0,51.0,29.12,10.0,NW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898720,2,2017-02-17 14:30:01,2017-02-17 15:16:28,34.145489000000005,-118.756142,nan,nan,0.01,Shoulder blocked on exit ramp due to accident on US-101 Northbound for Exit 36 County Hwy-N9 Kanan Rd.,nan,US-101 N,R,Agoura Hills,Los Angeles,CA,91301,US,US/Pacific,KVNY,2017-02-17 14:24:00,55.0,nan,100.0,29.47,1.8,SSE,24.2,0.26,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2898721,2,2020-06-19 09:14:45,2020-06-19 09:44:45,35.79296,-78.61310999999999,35.79296,-78.61310999999999,0.0,At Glascock St - Accident.,999.0, Raleigh Blvd,L,Raleigh,Wake,NC,27610,US,US/Eastern,KRDU,2020-06-19 08:51:00,73.0,73.0,81.0,29.72,10.0,CALM,0.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2898722,2,2018-09-15 23:24:27,2018-09-16 03:24:27,44.447709,-117.330119,44.451642,-117.330179,0.272,At Lookout Mountain Rd/Exit 338 - Accident.,nan,I-84 W,R,Huntington,Baker,OR,97907,US,US/Mountain,KONO,2018-09-15 23:53:00,53.1,nan,64.0,29.81,10.0,Calm,nan,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2898723,3,2018-07-26 10:25:09,2018-07-26 10:54:55,45.127884,-93.48603100000001,45.127884,-93.48603100000001,0.0,Accident on I-94 Westbound at Exit 213 Maple Grove Pkwy.,nan,US-52 E,R,Maple Grove,Hennepin,MN,55311,US,US/Central,KMIC,2018-07-26 10:19:00,64.0,nan,65.0,29.99,10.0,NW,16.1,nan,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
